BASE_YM(기준연월),HNDE_BANKCD((비식별)취급은행코드),TRAN_TYE_NM(거래구분명),TRAN_AMT(거래금액(원))
﻿202301,BVI,지로납부,54853553000
﻿202301,EEB,지로납부,23694196000
﻿202301,IEK,지로납부,73158166000
﻿202301,EEB,현금지급/현금서비스,336933440000
﻿202301,CVN,현금입금,112641051000
﻿202301,SHK,지로납부,147973668000
﻿202301,CAZ,지로납부,14252380000
﻿202301,ZVX,현금입금,17094744000
﻿202301,NXL,현금지급/현금서비스,2099100000
﻿202301,ZDD,계좌이체,43067500000
﻿202301,ZVX,지로납부,12162818000
﻿202301,BVI,계좌이체,734106664000
﻿202301,VEA,계좌이체,878255024000
﻿202301,IUR,계좌이체,1004466290000
﻿202301,EEB,계좌이체,552015309000
﻿202301,JVP,현금지급/현금서비스,202232630000
﻿202301,TGT,현금입금,874923000
﻿202301,KYG,계좌이체,73316409000
﻿202301,QDF,현금입금,54126523000
﻿202301,IUR,현금지급/현금서비스,623290480000
﻿202301,JVP,계좌이체,629530704000
﻿202301,HZO,현금입금,41581173000
﻿202301,HZO,지로납부,6473526000
﻿202301,FLX,계좌이체,34673375000
﻿202301,IUR,지로납부,15388926000
﻿202301,CVN,지로납부,41426578000
﻿202301,NXL,현금입금,17956810000
﻿202301,AHN,계좌이체,2306493000
﻿202301,QDF,지로납부,83212742000
﻿202301,FLX,현금입금,7229532000
﻿202301,KYG,현금입금,13916789000
﻿202301,KYG,지로납부,2835267000
﻿202301,GPM,현금지급/현금서비스,7854660000
﻿202301,GPM,계좌이체,21118863000
﻿202301,HZI,기타,2512659000
﻿202301,ZDD,현금지급/현금서비스,13055650000
﻿202301,ZDD,현금입금,6200380000
﻿202301,ZDD,지로납부,8603362000
﻿202301,FLX,현금지급/현금서비스,10271910000
﻿202301,SCD,현금지급/현금서비스,1295540000
﻿202301,TGT,지로납부,75614000
﻿202301,QOB,계좌이체,92222000
﻿202301,XIE,현금지급/현금서비스,7042760000
﻿202301,RII,지로납부,12942256000
﻿202301,XIE,현금입금,2154836000
﻿202301,GPM,지로납부,303213000
﻿202301,SCD,계좌이체,4489089000
﻿202301,MIQ,계좌이체,999529000
﻿202301,CVN,기타,172007000
﻿202301,IGI,계좌이체,170289000
﻿202301,CAZ,기타,196940000
﻿202301,IGI,현금지급/현금서비스,62180000
﻿202301,XIE,계좌이체,8362815000
﻿202301,FLX,지로납부,1469939000
﻿202301,GPM,현금입금,3253578000
﻿202301,MIQ,현금지급/현금서비스,1094520000
﻿202301,VEA,기타,585383000
﻿202301,BVI,기타,256414000
﻿202301,NXL,계좌이체,4035941000
﻿202301,EEB,기타,14643000
﻿202301,TGT,현금지급/현금서비스,1884970000
﻿202301,MIQ,현금입금,628446000
﻿202301,SHK,기타,112301000
﻿202301,HZO,기타,120369000
﻿202301,IEK,기타,57696000
﻿202301,JVP,기타,137996000
﻿202301,FYT,기타,40073000
﻿202301,TGT,계좌이체,2203088000
﻿202301,PNA,현금입금,44971000
﻿202301,PNA,현금지급/현금서비스,73270000
﻿202301,XIE,지로납부,374944000
﻿202301,AIG,계좌이체,922053000
﻿202301,MIQ,지로납부,2896000
﻿202301,AIG,현금지급/현금서비스,9560000
﻿202301,ZDD,기타,25243000
﻿202301,HQI,계좌이체,251930000
﻿202301,QDF,기타,15798000
﻿202301,PNA,계좌이체,335992000
﻿202301,IGI,현금입금,19165000
﻿202301,KFW,현금지급/현금서비스,36790000
﻿202301,FLX,기타,3400000
﻿202112,IUR,계좌이체,1165893489000
﻿202112,CVN,현금지급/현금서비스,270942910000
﻿202112,IEK,계좌이체,1679775506000
﻿202112,BVI,계좌이체,991626287000
﻿202112,VEA,현금지급/현금서비스,254211100000
﻿202112,HZI,현금입금,361840027000
﻿202112,JVP,계좌이체,791249270000
﻿202112,EEB,현금지급/현금서비스,269118430000
﻿202112,QDF,계좌이체,414376259000
﻿202112,SHK,현금지급/현금서비스,430601310000
﻿202112,IEK,현금지급/현금서비스,463806780000
﻿202112,EEB,계좌이체,668046330000
﻿202112,SHK,현금입금,144101978000
﻿202112,RII,현금입금,34357238000
﻿202112,CVN,계좌이체,728265392000
﻿202112,JVP,현금입금,74044223000
﻿202112,IEK,현금입금,184170242000
﻿202112,BVI,현금입금,125691647000
﻿202112,CAZ,현금지급/현금서비스,219071250000
﻿202112,KPQ,현금지급/현금서비스,267220040000
﻿202112,IEK,지로납부,64995367000
﻿202112,IUR,현금지급/현금서비스,519715540000
﻿202112,CAZ,계좌이체,593115102000
﻿202112,HZI,계좌이체,4948134967000
﻿202112,HZI,현금지급/현금서비스,940127130000
﻿202112,VEA,계좌이체,1115300150000
﻿202112,HZI,지로납부,163366860000
﻿202112,BVI,현금지급/현금서비스,345110850000
﻿202112,RII,계좌이체,194403448000
﻿202112,EEB,현금입금,100692655000
﻿202112,ZDD,현금지급/현금서비스,11943040000
﻿202112,SHK,계좌이체,899163827000
﻿202112,FYT,현금입금,47858838000
﻿202112,RII,현금지급/현금서비스,64135820000
﻿202112,IUR,지로납부,9636500000
﻿202112,SHK,지로납부,210812257000
﻿202112,VEA,지로납부,253848238000
﻿202112,HZO,계좌이체,217116065000
﻿202112,FLX,현금지급/현금서비스,9455920000
﻿202112,HZO,현금지급/현금서비스,95009930000
﻿202112,ZVX,계좌이체,117910552000
﻿202112,KYG,현금지급/현금서비스,36311450000
﻿202112,QDF,현금지급/현금서비스,73345200000
﻿202112,FYT,현금지급/현금서비스,107944030000
﻿202112,FLX,계좌이체,43622652000
﻿202112,NXL,현금입금,15263171000
﻿202112,CAZ,지로납부,10532664000
﻿202112,CVN,지로납부,53690105000
﻿202112,CVN,현금입금,86147687000
﻿202112,VEA,현금입금,81095622000
﻿202112,GPM,계좌이체,25575137000
﻿202112,CAZ,기타,169253000
﻿202112,FYT,계좌이체,266523629000
﻿202112,ZDD,계좌이체,57669033000
﻿202112,IUR,현금입금,206187087000
﻿202112,NXL,계좌이체,5902701000
﻿202112,ZVX,현금지급/현금서비스,22937880000
﻿202112,QDF,현금입금,40915580000
﻿202112,CAZ,현금입금,94587575000
﻿202112,JVP,현금지급/현금서비스,187252400000
﻿202112,SCD,계좌이체,6022401000
﻿202112,JVP,기타,137096000
﻿202112,SCD,현금입금,49805293000
﻿202112,QDF,지로납부,149477771000
﻿202112,HZO,현금입금,33240372000
﻿202112,FYT,지로납부,15981921000
﻿202112,FLX,현금입금,6022740000
﻿202112,RII,지로납부,10068427000
﻿202112,XIE,현금입금,1833595000
﻿202112,TGT,계좌이체,3145287000
﻿202112,JVP,지로납부,62342281000
﻿202112,KYG,계좌이체,88440455000
﻿202112,BVI,지로납부,63984194000
﻿202112,HZO,지로납부,7338705000
﻿202112,ZVX,지로납부,8286976000
﻿202112,ZDD,지로납부,7899324000
﻿202112,NXL,현금지급/현금서비스,991680000
﻿202112,SCD,현금지급/현금서비스,1061470000
﻿202112,KYG,지로납부,5471400000
﻿202112,ZDD,현금입금,5456011000
﻿202112,XIE,현금지급/현금서비스,8874240000
﻿202112,ZVX,현금입금,12489613000
﻿202112,XIE,계좌이체,15950344000
﻿202112,BVI,기타,321494000
﻿202112,AHN,계좌이체,3062586000
﻿202112,GPM,현금입금,2333161000
﻿202112,KYG,현금입금,11624830000
﻿202112,TGT,현금지급/현금서비스,1578140000
﻿202112,VEA,기타,738867000
﻿202112,EEB,지로납부,15141592000
﻿202112,GPM,현금지급/현금서비스,6574030000
﻿202112,HZI,기타,2740275000
﻿202112,ZDD,기타,21042000
﻿202112,PNA,현금지급/현금서비스,84680000
﻿202112,MIQ,계좌이체,1193272000
﻿202112,MIQ,현금지급/현금서비스,1163290000
﻿202112,SHK,기타,129526000
﻿202112,TGT,현금입금,680010000
﻿202112,MIQ,현금입금,532013000
﻿202112,QOB,계좌이체,115206000
﻿202112,FLX,지로납부,749662000
﻿202112,GPM,지로납부,159251000
﻿202112,IEK,기타,54965000
﻿202112,HZO,기타,124720000
﻿202112,CVN,기타,265592000
﻿202112,QDF,기타,21407000
﻿202112,XIE,지로납부,821214000
﻿202112,HQI,계좌이체,411906000
﻿202112,PNA,현금입금,41128000
﻿202112,AIG,계좌이체,1478865000
﻿202301,KFW,계좌이체,27588000
﻿202112,EEB,기타,14190000
﻿202112,FYT,기타,38509000
﻿202112,PNA,계좌이체,494487000
﻿202301,KFW,현금입금,29980000
﻿202112,FLX,기타,6933000
﻿202112,IGI,현금지급/현금서비스,69590000
﻿202112,AIG,현금지급/현금서비스,19280000
﻿202112,TGT,지로납부,39945000
﻿202112,IGI,계좌이체,155783000
﻿202112,IGI,현금입금,19794000
﻿202112,JFG,계좌이체,128000000
﻿202112,KFW,현금지급/현금서비스,116220000
﻿202112,KFW,계좌이체,105753000
﻿202112,MIQ,지로납부,4977000
﻿202301,AIG,현금입금,5641000
﻿202301,JFG,계좌이체,1290000000
﻿202112,AIG,현금입금,8528000
﻿202112,KFW,현금입금,50590000
﻿202204,IEK,현금지급/현금서비스,463982480000
﻿202204,SHK,현금지급/현금서비스,423741190000
﻿202204,HZO,현금입금,31981160000
﻿202204,CVN,현금입금,81047550000
﻿202204,QDF,현금지급/현금서비스,71141380000
﻿202204,CVN,계좌이체,628176605000
﻿202204,FYT,현금지급/현금서비스,107564490000
﻿202204,CAZ,현금입금,91592466000
﻿202204,CAZ,현금지급/현금서비스,210752260000
﻿202204,HZO,계좌이체,190882385000
﻿202204,IEK,현금입금,178604635000
﻿202204,CAZ,계좌이체,526361161000
﻿202204,SHK,계좌이체,794426685000
﻿202204,ZVX,계좌이체,105668317000
﻿202204,FLX,계좌이체,36711819000
﻿202204,VEA,현금입금,80476119000
﻿202204,IEK,계좌이체,1489200691000
﻿202204,VEA,현금지급/현금서비스,262756410000
﻿202204,HZO,현금지급/현금서비스,92083120000
﻿202204,KPQ,현금지급/현금서비스,300319600000
﻿202204,BVI,현금입금,120748778000
﻿202204,SCD,현금입금,52437392000
﻿202204,CVN,현금지급/현금서비스,251731130000
﻿202204,HZI,현금입금,368385089000
﻿202204,KYG,지로납부,1783091000
﻿202204,QDF,계좌이체,362614274000
﻿202204,JVP,지로납부,126149361000
﻿202204,SHK,지로납부,160829974000
﻿202204,RII,계좌이체,172349028000
﻿202204,RII,현금입금,33014065000
﻿202204,CVN,지로납부,40199880000
﻿202204,HZI,지로납부,91051100000
﻿202204,CVN,기타,159954000
﻿202204,HZI,현금지급/현금서비스,951753390000
﻿202204,HZI,계좌이체,4287812728000
﻿202204,IUR,현금지급/현금서비스,525806370000
﻿202204,JVP,현금입금,72862272000
﻿202204,VEA,계좌이체,981384993000
﻿202204,BVI,현금지급/현금서비스,329747480000
﻿202204,ZDD,계좌이체,50296434000
﻿202204,EEB,현금지급/현금서비스,278833840000
﻿202204,BVI,계좌이체,881796244000
﻿202204,RII,현금지급/현금서비스,62398470000
﻿202204,ZDD,현금지급/현금서비스,11817220000
﻿202204,ZDD,현금입금,5247164000
﻿202204,JVP,현금지급/현금서비스,180839460000
﻿202204,VEA,지로납부,204793602000
﻿202204,SHK,현금입금,140003912000
﻿202204,FYT,계좌이체,230631243000
﻿202204,KYG,계좌이체,74586228000
﻿202204,IUR,현금입금,207452615000
﻿202204,EEB,계좌이체,588477665000
﻿202204,JVP,계좌이체,715792368000
﻿202204,IUR,계좌이체,1039853219000
﻿202204,HZI,기타,2276218000
﻿202204,EEB,현금입금,101491090000
﻿202204,QDF,현금입금,39209144000
﻿202204,GPM,계좌이체,22457680000
﻿202204,IEK,지로납부,41489498000
﻿202204,ZVX,현금입금,12145650000
﻿202204,XIE,현금지급/현금서비스,7784450000
﻿202204,KYG,현금입금,11055174000
﻿202204,CAZ,지로납부,6562267000
﻿202204,FYT,현금입금,45812431000
﻿202204,GPM,현금지급/현금서비스,6922260000
﻿202204,ZVX,현금지급/현금서비스,22064670000
﻿202204,IUR,지로납부,6665442000
﻿202204,EEB,지로납부,17097353000
﻿202204,NXL,현금입금,15680652000
﻿202204,NXL,현금지급/현금서비스,1906260000
﻿202204,FYT,지로납부,14633892000
﻿202204,AHN,계좌이체,2259267000
﻿202204,BVI,기타,167553000
﻿202204,GPM,현금입금,2368004000
﻿202204,BVI,지로납부,40947679000
﻿202204,SCD,현금지급/현금서비스,1180310000
﻿202204,QDF,지로납부,266563956000
﻿202204,FLX,현금지급/현금서비스,8640080000
﻿202204,KYG,현금지급/현금서비스,34841050000
﻿202204,FLX,현금입금,5889174000
﻿202204,XIE,현금입금,1693783000
﻿202204,ZVX,지로납부,10466448000
﻿202204,PNA,현금지급/현금서비스,79790000
﻿202204,RII,지로납부,8484163000
﻿202204,XIE,계좌이체,12117883000
﻿202204,ZDD,지로납부,7314148000
﻿202204,VEA,기타,595348000
﻿202204,NXL,계좌이체,5602087000
﻿202204,SCD,계좌이체,5328480000
﻿202204,TGT,현금입금,607595000
﻿202204,IGI,계좌이체,184153000
﻿202204,HZO,지로납부,8445785000
﻿202204,MIQ,현금지급/현금서비스,893290000
﻿202204,JVP,기타,136760000
﻿202204,AIG,계좌이체,1145982000
﻿202204,FLX,지로납부,747059000
﻿202204,TGT,계좌이체,2010950000
﻿202204,FYT,기타,26880000
﻿202204,CAZ,기타,184997000
﻿202204,IEK,기타,79335000
﻿202204,TGT,현금지급/현금서비스,1619490000
﻿202204,HZO,기타,101010000
﻿202204,KFW,현금지급/현금서비스,167800000
﻿202204,QDF,기타,12350000
﻿202204,IGI,현금지급/현금서비스,73170000
﻿202204,IGI,현금입금,15140000
﻿202204,MIQ,계좌이체,1237410000
﻿202204,QOB,계좌이체,112176000
﻿202204,HQI,계좌이체,341879000
﻿202204,SHK,기타,105597000
﻿202204,XIE,지로납부,270939000
﻿202112,SCD,지로납부,120000
﻿202204,MIQ,현금입금,508305000
﻿202204,PNA,계좌이체,366912000
﻿202204,ZDD,기타,21815000
﻿202204,KFW,계좌이체,62137000
﻿202204,GPM,지로납부,191188000
﻿202204,AIG,현금입금,1106000
﻿202204,AIG,현금지급/현금서비스,8880000
﻿202204,PNA,현금입금,53241000
﻿202301,SCD,지로납부,85000
﻿202204,FLX,기타,6796000
﻿202204,EEB,기타,17216000
﻿202204,TGT,지로납부,49589000
﻿202204,MIQ,지로납부,1354000
﻿202106,JVP,계좌이체,822092457000
﻿202106,HZI,계좌이체,4936570333000
﻿202106,CAZ,현금입금,92332959000
﻿202106,HZI,현금지급/현금서비스,884174110000
﻿202106,ZVX,계좌이체,120976186000
﻿202106,IEK,현금지급/현금서비스,425494160000
﻿202106,HZO,현금지급/현금서비스,87888810000
﻿202106,KPQ,현금지급/현금서비스,242489590000
﻿202106,CVN,현금지급/현금서비스,243917500000
﻿202106,IEK,계좌이체,1748893636000
﻿202106,HZO,계좌이체,206835209000
﻿202106,EEB,계좌이체,674351197000
﻿202106,IUR,계좌이체,1159331238000
﻿202106,IUR,현금지급/현금서비스,487221200000
﻿202106,FYT,지로납부,15721175000
﻿202106,SHK,현금입금,132824191000
﻿202106,JVP,현금입금,68743866000
﻿202106,IEK,현금입금,170134503000
﻿202106,VEA,현금지급/현금서비스,225964410000
﻿202106,EEB,현금지급/현금서비스,247127900000
﻿202106,SHK,현금지급/현금서비스,386819450000
﻿202106,CAZ,현금지급/현금서비스,205182220000
﻿202106,EEB,현금입금,94302022000
﻿202106,BVI,현금입금,115449458000
﻿202106,ZDD,계좌이체,58748192000
﻿202106,FYT,현금지급/현금서비스,104474220000
﻿202106,KYG,계좌이체,87741404000
﻿202106,CVN,현금입금,76992604000
﻿202106,HZI,지로납부,174374742000
﻿202106,BVI,현금지급/현금서비스,314367640000
﻿202106,FYT,계좌이체,283425449000
﻿202106,QDF,현금지급/현금서비스,68537830000
﻿202106,VEA,현금입금,75066212000
﻿202106,SHK,계좌이체,932699887000
﻿202106,HZI,현금입금,349258089000
﻿202106,RII,현금지급/현금서비스,59501300000
﻿202106,VEA,계좌이체,1128436613000
﻿202106,JVP,현금지급/현금서비스,170056430000
﻿202106,QDF,계좌이체,418662367000
﻿202106,CVN,계좌이체,770620109000
﻿202106,VEA,지로납부,254429579000
﻿202106,FYT,현금입금,45481278000
﻿202106,SCD,현금입금,50837729000
﻿202106,BVI,계좌이체,1056634396000
﻿202106,CAZ,계좌이체,577426924000
﻿202106,IUR,현금입금,189478985000
﻿202106,SCD,계좌이체,6766775000
﻿202106,RII,계좌이체,200369189000
﻿202106,ZDD,현금입금,5470745000
﻿202106,GPM,현금지급/현금서비스,5955290000
﻿202106,NXL,현금입금,14903132000
﻿202106,IEK,지로납부,54680441000
﻿202106,EEB,지로납부,14487553000
﻿202106,QDF,현금입금,36304987000
﻿202106,FLX,현금지급/현금서비스,8164910000
﻿202106,QDF,지로납부,157225121000
﻿202106,ZVX,지로납부,9469192000
﻿202106,CVN,지로납부,41321115000
﻿202106,XIE,현금지급/현금서비스,9187040000
﻿202106,ZDD,현금지급/현금서비스,12941470000
﻿202106,SHK,지로납부,192362173000
﻿202106,ZVX,현금입금,11659236000
﻿202106,NXL,계좌이체,7484084000
﻿202106,XIE,계좌이체,17351124000
﻿202106,ZDD,지로납부,9033032000
﻿202106,IUR,지로납부,9709071000
﻿202106,HZI,기타,1918698000
﻿202106,HZO,현금입금,29579284000
﻿202106,RII,현금입금,33078111000
﻿202106,GPM,계좌이체,23599256000
﻿202106,BVI,지로납부,56565892000
﻿202106,KYG,현금입금,10290527000
﻿202106,NXL,현금지급/현금서비스,1058470000
﻿202106,FLX,계좌이체,42795032000
﻿202106,VEA,기타,584200000
﻿202106,KYG,현금지급/현금서비스,34122060000
﻿202106,FLX,현금입금,5316825000
﻿202106,JVP,지로납부,91720047000
﻿202106,KYG,지로납부,3018392000
﻿202106,ZVX,현금지급/현금서비스,21568080000
﻿202106,RII,지로납부,18884408000
﻿202106,SCD,현금지급/현금서비스,1197820000
﻿202106,CAZ,지로납부,10011785000
﻿202106,HZO,지로납부,7609119000
﻿202106,AIG,계좌이체,1982231000
﻿202106,AHN,계좌이체,2866913000
﻿202106,SHK,기타,121910000
﻿202106,MIQ,현금지급/현금서비스,1106720000
﻿202106,GPM,현금입금,2112366000
﻿202106,CAZ,기타,187176000
﻿202106,FLX,지로납부,1044736000
﻿202106,TGT,현금입금,596576000
﻿202106,BVI,기타,200708000
﻿202106,TGT,계좌이체,3110194000
﻿202106,HZO,기타,95418000
﻿202106,XIE,현금입금,1756547000
﻿202106,XIE,지로납부,562188000
﻿202106,CVN,기타,196599000
﻿202106,MIQ,계좌이체,1281174000
﻿202106,PNA,계좌이체,577581000
﻿202106,JVP,기타,166191000
﻿202106,TGT,현금지급/현금서비스,1460430000
﻿202106,MIQ,현금입금,497818000
﻿202106,IGI,현금지급/현금서비스,77770000
﻿202106,EEB,기타,13307000
﻿202106,HQI,계좌이체,466594000
﻿202106,GPM,지로납부,97811000
﻿202106,PNA,현금지급/현금서비스,63700000
﻿202106,QDF,기타,18086000
﻿202106,QOB,계좌이체,126410000
﻿202106,PNA,현금입금,21041000
﻿202106,ZDD,기타,18177000
﻿202106,FYT,기타,34414000
﻿202106,IEK,기타,56990000
﻿202106,IGI,계좌이체,285666000
﻿202106,TGT,지로납부,88465000
﻿202106,IGI,현금입금,25467000
﻿202106,CBX,계좌이체,10900000000
﻿202106,AIG,현금입금,7849000
﻿202106,FLX,기타,6555000
﻿202106,AIG,현금지급/현금서비스,16230000
﻿202106,KFW,계좌이체,105445000
﻿202112,PNA,지로납부,5000
﻿202204,KFW,현금입금,51630000
﻿202301,CBX,계좌이체,9620000000
﻿202106,MIQ,지로납부,676000
﻿202204,JFG,계좌이체,519000000
﻿202106,KFW,현금지급/현금서비스,195800000
﻿202106,PNA,지로납부,3000
﻿202106,KFW,현금입금,85170000
﻿202112,CBX,계좌이체,10300000000
﻿202204,CBX,계좌이체,11200000000
